"","id","lifespan","sum_degree","sum_strength","sum_eigen","mean_mat","mean_matSize","mean_HRO","mean_N","mean_E","matriline","LRS","LBS","mean.grp.size","matSize"
"322","ORC95",0.448782766418529,0.506071801876241,0.0519293104361227,1.64377539362638,0.478380359246664,0.0798686450946276,1.0261023093282,0.156173656795644,-0.71510763049045,"138",1,5,26.371158392435,42.3333333333333
"323","ORC97",-1.63995718575319,-1.24575359079432,-1.04861132917686,-0.60332107427022,0.491245761625549,0.533380912849554,1.00630742691422,0.28914023282334,-0.580683271941671,"138",0,1,27.7118644067797,92
"324","ORP92",-0.943710535029286,-0.693602320898156,-0.650682653804268,0.156642370422328,-0.640909647716415,0.839501693584127,0.451622485342175,0.165870452696608,-0.807838021303231,"137",1,3,24.4632768361582,27.25
"325","OTA72",-1.87203940266116,-1.0583567961629,-0.170668435419492,-0.757382907397585,-0.768277131267387,0.533380912849554,0.308719765210342,-1.08374069961524,-0.764995204454346,"130",2,2,NA,95
"326","OTA78",-1.40787496884522,-0.993102555175167,-1.02522358874398,-0.97701530371905,0.434637991158451,0.363313812441458,-0.840472865945037,-2.09162504429889,-0.106650350623145,"130",1,1,6.44047619047619,129.5
"327","OTA80",0.912947200234468,0.470934902882849,-0.27903264333222,-0.716272207931067,0.3649668890451,-0.274437814088909,-2.34273006658446,-2.88128011676596,0.0668622883337179,"130",3,9,NA,39.8
"328","OTAGG",1.84127606786634,2.18929658222637,2.48659739837132,1.00361055834622,-0.0661230552812639,-0.231921038986887,0.393567354203389,-0.614163858158136,-0.615346552931037,"130",10,15,NA,18.4375
"329","OVA97",-1.63995718575319,-1.45992135608738,-1.19305428268232,-1.03958467466279,0.250662737140382,-0.487021689599034,-1.20374367320407,-2.28503436505531,-0.24241334791023,"130",1,1,10.9166666666667,75
"330","OXA95",-1.17579275193726,-1.21563624879999,-1.10822712675489,-0.916706774120819,0.462941876392,0.278280262237407,-0.363265598696838,-1.50580769366617,-0.345768473698046,"138",3,3,15.6133333333333,61
"331","OXY05",-0.0153816673974093,-0.549708353591882,-0.751765750147776,-0.54289198022716,2.27156014281579,-3.19108858608779,0.881107173002007,0.805515853785432,0.0550162824457279,"147",2,5,NA,95
"332","OXY06",-0.0153816673974093,-0.173241578662678,-0.584075295604257,-0.0454125518503586,1.74510787747178,-3.75231001743452,1.12188967714821,0.574515552301337,0.00971507511343199,"147",0,6,14.9427207637232,87.4285714285714
"333","PAN00",0.448782766418529,-0.201685734990662,-0.671167793067593,-0.384328939139575,0.231364633572053,-0.713777823476497,1.00520693839357,0.665838434066617,-0.188838932484186,"144",2,7,11.9612590799031,33
"334","PAP87",1.14502941714244,1.08164767110134,0.748181158781406,1.91162352896867,-0.822863195646374,0.703448013257649,0.890899542159639,0.220439657766893,-0.469667607908078,"139",3,8,NA,10.4444444444444
"335","PEN90",0.680864983326498,-0.136431494002934,-0.382436757660146,-0.735172537435311,-0.471086336315121,0.208707357525001,-0.470929004264216,1.06614493127348,0.945864308040207,"155",3,8,NA,19.7777777777778
"336","PET83",-0.479546101213348,0.368870577235376,0.828620593139842,0.735320883275933,-0.337653734499818,0.329300392359833,0.438546704967999,0.197273435340584,-0.501050299591006,"147",1,4,NA,115
"337","PET85",-0.0153816673974093,0.634907098185347,0.511213135595727,0.846177592057358,0.0298924323186987,-0.122592188724541,0.701182232680121,-0.064776861682083,-0.67755161663774,"147",2,7,18.8105263157895,76.5
"338","PET87",1.37711163405041,1.32091322138967,0.825994314203116,2.06627126296113,1.15815605744105,-0.450578739511585,0.487957579980647,-0.00582580476074577,-0.883386501077976,"147",7,9,21.3326693227092,69.6
"339","PGB74",1.14502941714244,1.47819267402676,0.196460930669918,-0.491817743705365,-0.750081776474391,0.839501693584127,-1.50624572102164,-2.52851079045336,-0.483508005645362,"101",5,13,NA,11.9285714285714
"340","PHL96",-1.87203940266116,-1.2708513757896,-1.1150451754057,-0.891692204460775,1.01486763844621,-1.76252494265977,0.776842749525162,0.511947151819546,-0.29485860758469,"144",0,1,12.5434782608696,89.5
"341","PIB83",-0.479546101213348,-0.902750529192158,-0.631139585775273,-1.02629117170085,-1.01239814140675,0.533380912849554,-2.15077045826668,0.163275764266878,2.54121488586541,"165",1,4,6.86111111111111,14.4
"342","PIBRO",0.680864983326498,-1.33610561677733,-1.03702794381771,-1.05659410115519,-0.923948500051907,0.788481563461701,-2.32194179100779,0.198949227510766,2.76412022621743,"165",1,3,6.63076923076923,13
"343","PID89",-0.479546101213348,-0.417526685950073,-0.736567281343872,-0.275161648855408,0.632765187793295,-0.632793489948835,1.00568463089813,0.379261834662295,-0.383292900624792,"144",1,5,NA,49.8333333333333
"344","PID95",0.680864983326498,0.179800596937598,-0.418892524714268,-0.121516832712923,0.710600872185555,-1.36827848262282,0.982745651184994,0.645337654257531,-0.217115691560358,"144",4,9,12.4868105515588,34.4
"345","PID97",0.680864983326498,-0.0745236243479089,-0.542572702886445,-0.399794108904477,0.40415688398386,-1.08225654102738,0.921803140426938,0.735687499632984,-0.11668563140493,"144",2,9,12.1971153846154,32.6
"346","PLO77",-1.40787496884522,-0.793993460879277,-0.819749851318112,-0.931958332633573,-0.131439713512531,-0.146887488782836,0.0587909039817232,0.740427708401548,1.01067760179688,"151",0,1,9.66935483870968,90.5
"347","PLO82",1.60919385095838,1.1770192540834,0.553638866749166,-0.312469397090175,-0.0265488447058492,-0.0405955510277767,-0.124405227228942,0.989388980611861,0.729232067930823,"151",5,14,NA,17
"348","POL73",0.21670054951056,1.55850558601166,0.398060792043835,0.104128101232526,-0.208632127785847,0.12521987187012,1.12164902263734,0.391833376066437,0.234381168303685,"144",5,6,11.0386740331492,53.4285714285714
"349","POL77",0.448782766418529,1.27908357973087,0.637312371533,0.00166876648946336,-0.0394520865034967,-0.146887488782836,0.114593144362615,0.859566871348173,0.312522612250353,"144",4,8,7.79577464788732,41.7777777777778
"350","POL79",0.912947200234468,0.828996635482181,0.37164098087152,-0.314101333897403,0.0318519320656368,-0.369282927778045,-0.299727609889514,1.08515414048032,0.547812987070292,"144",0,8,5.53493975903614,40.3333333333333
"351","POLLU",0.912947200234468,1.36441604871483,2.02269777628067,0.175342329478954,-0.332139990623152,0.431340652604694,0.542040925196887,0.920811311144705,0.494729679246294,"144",4,10,NA,34.4545454545455
"352","POM97",1.14502941714244,-0.300403689305431,-0.104574846853561,-0.635453769569083,-0.0352065037184642,-0.112874068701218,-0.838040486883775,0.834325831755261,1.33588405541473,"153",0,11,15.2244165170557,27.75
"353","PRA91",-1.63995718575319,-1.42478445709399,-1.17934127607432,-1.05979222931554,-0.131439713512531,0.788481563461701,-0.141404720672777,0.879058495382028,0.870441677736348,"151",0,0,11.6617647058824,0
"354","PTN93",-0.247463884305379,-0.561420653256346,-0.629615715561617,-0.794918952730969,0.962977182184702,-0.600399756537769,0.15772590924641,0.961279748744795,0.6656537500625,"144",1,4,12.725,58.8
"355","RAP03",-0.711628318121317,-0.541342425260122,-0.664896098956699,0.226340743661227,0.0626440709460913,0.533380912849554,0.886905338609093,-0.00199005209086891,-0.738141187908886,"140",0,2,20.8091603053435,40.3333333333333
"356","RAP06",-0.479546101213348,-0.429238985614537,-0.63539514247993,0.193883885430614,-0.280035110988664,0.460495012674657,0.943533319492611,-0.286591368913785,-0.646670535621224,"140",1,5,21.4113924050633,29.5
"357","RAP97",-1.40787496884522,-0.947926542183662,-0.849097543720868,-0.207512131881521,-0.23757928313834,1.04358221407385,0.694600704591825,-0.0251043750381286,-0.964345695766057,"140",0,1,25.5210084033613,57
"358","RBY02",0.448782766418529,0.467588531550145,-0.10088201731352,1.56742562147511,1.7436926832101,-1.50742429204762,1.09592805885364,0.152579138768389,-0.679086725628879,"143",0,7,22.1928166351607,77.25
"359","RED74",1.37711163405041,3.19153479637123,1.78810634590793,1.02369163903481,-0.258807197063502,0.916031888767774,0.244865562383347,-1.14935689052359,-0.658929315906402,"133",8,10,NA,15.7272727272727
"360","RED82",-0.247463884305379,0.803898850486901,0.428299700499673,0.0218464557001929,0.264814679757157,0.405830587543481,-0.400825258882833,-1.57130803624169,-0.697245482031271,"133",4,5,17.409594095941,33
"361","REDYE",1.84127606786634,2.96565473141371,3.22405848356077,1.24832409625214,-0.629588093622996,1.04358221407385,0.20361588654712,-0.913322932567235,-0.718502396058215,"133",9,10,NA,15.0909090909091
"362","RGR71",0.448782766418529,1.74924875197579,3.37346930994886,2.04607959879601,-0.911083097673021,0.824924513549149,0.651929690888767,0.151602042806155,-0.767150781536639,"136",6,12,NA,7.07692307692308
"363","RGRHI",0.680864983326498,0.895924062136262,2.38476436269238,0.997748098648476,-0.885030657855777,0.916031888767774,0.543839144109485,0.188728038068189,-0.93254770840173,"136",6,13,NA,5.21428571428571
"364","RHY86",0.21670054951056,0.502725430543537,0.35536428497906,0.482188027274851,-0.0774050235212101,0.387609112499753,0.0975582049035407,-0.575776594722524,-0.709245428146967,"138",4,6,NA,37.2857142857143
"365","RHY88",-1.17579275193726,-0.693602320898156,-0.632931763462585,-0.495839745121428,-0.18238670693292,0.278280262237407,0.0591372736433811,-0.660586630249795,-0.605254651710594,"138",2,4,NA,51.8
