"id","year","degree","strength","eigen","mat","end","start","death","DeathYear","BirthYear","matSize","HRO2","LifetimeE","LifetimeN","centroid","strength2"
"FEA87",1995,60,-0.584075790632353,0.0854103365625566,16,9,8,0,NA,1987,0.827943803257389,0.596262965441402,1374.78888147085,8043.97208609131,4709.38048378108,"mean"
"FEA87",1996,73,-0.638757419809051,0.0764867670017184,18,10,9,0,NA,1987,0.530113134599082,0.623788224008495,1372.94399971784,8041.68269425986,4707.31334698885,"mean"
"FEA87",1997,73,-0.258521224871866,0.056123592054859,18,11,10,0,NA,1987,0.232282465940774,0.610458480190332,1372.97434335825,8043.83594829425,4708.40514582625,"mean"
"FEA87",1998,92,-0.0598868667277541,0.107963585900978,22,12,11,0,NA,1987,0.679028468928235,0.590634016239153,1374.12818863026,8043.34617000657,4708.73717931841,"mean"
"FEA87",1999,84,0.165535821778802,0.0550700518473747,18,13,12,0,NA,1987,-1.10795554302161,0.615920431857335,1374.07128724541,8044.11906452208,4709.09517588374,"mean"
"FEA87",2000,68,0.533320558593675,0.0474411013584197,19,14,13,0,NA,1987,0.679028468928235,0.604056410384351,1374.57722737035,8040.88368945962,4707.73045841498,"3rd Qu."
"FEA87",2001,71,-0.204501697858438,0.0951798461551151,17,15,14,0,NA,1987,0.232282465940774,0.611431182402385,1373.97121931051,8045.47469014855,4709.72295472953,"mean"
"FEA87",2002,48,-0.877658729585295,0.0541189502672993,14,16,15,0,NA,1987,-0.065548202717533,0.533692908990997,1378.43832701375,8043.51736893873,4710.97784797624,"mean"
"FEA94",1998,80,-0.395206322264869,0.0813096982646693,22,5,4,0,2002,1994,0.679028468928235,0.597646055164375,1373.18205840343,8044.10639416825,4708.64422628584,"mean"
"FEA94",1999,79,0.126941943473301,0.047057463390667,18,6,5,0,2002,1994,-1.10795554302161,0.621835354995791,1374.7359048827,8043.16302075957,4708.94946282114,"mean"
"FEA94",2000,75,0.846497531292162,0.0554499813060868,19,7,6,0,2002,1994,0.679028468928235,0.524629363387312,1375.98224215993,8044.11967635733,4710.05095925863,"3rd Qu."
"FEA94",2001,69,0.360131796779244,0.113854793947863,17,8,7,0,2002,1994,0.232282465940774,0.533540944969528,1375.51840118098,8045.69442325894,4710.60641221996,"mean"
"FEA94",2002,63,0.396813685760632,0.0989369069968268,14,8.5,8,1,2002,1994,-0.065548202717533,0.586790196651142,1375.74982078313,8043.0406457708,4709.39523327696,"mean"
"FEA95",1998,68,-0.431952465346278,0.088002039320358,22,4,3,0,2002,1995,0.679028468928235,0.548342296930108,1374.62081225926,8045.92887821891,4710.27484523909,"mean"
"FEA95",1999,79,-0.191846886082431,0.0449168623793326,18,5,4,0,2002,1995,-1.10795554302161,0.632769902012312,1373.4214764348,8043.66425563967,4708.54286603724,"mean"
"FEA95",2000,65,0.496628568922774,0.0489821343106813,19,6,5,0,2002,1995,0.679028468928235,0.637257109258745,1373.46489198124,8042.87001010608,4708.16745104366,"3rd Qu."
"FEA95",2001,70,0.0272524174312282,0.104666473684505,17,7,6,0,2002,1995,0.232282465940774,0.561050490563643,1375.03725252051,8044.71615168678,4709.87670210365,"mean"
"FEA95",2002,61,0.720544705390582,0.105145727129581,14,7.5,7,1,2002,1995,-0.065548202717533,0.537494970069677,1376.24854096832,8043.98311375143,4710.11582735987,"3rd Qu."
"FEN90",1994,51,-1.25197281645986,0.0627240915119635,25,5,4,0,2003,1990,0.679028468928235,0.56293294342641,1362.67747128934,8014.48414825555,4688.58080977244,"mean"
"FEN90",1995,54,-0.420292595604532,0.18681155594267,27,6,5,0,2003,1990,0.827943803257389,0.495910147765333,1363.83255618609,8017.68619388595,4690.75937503602,"mean"
"FEN90",1996,39,-1.6796512869578,0.0533663154581637,30,7,6,0,2003,1990,0.827943803257389,0.645387901667052,1361.41726434364,8021.09520009519,4691.25623221942,"1st Qu."
"FEN90",1998,73,-0.798297272690312,0.225955709379127,32,9,8,0,2003,1990,NA,0.588472667583631,1363.01835746535,8022.81670174096,4692.91752960316,"mean"
"FEN90",2001,69,-1.0614852980917,0.184912826606632,21,12,11,0,2003,1990,0.679028468928235,0.580170616518962,1363.31653540869,8019.51993092759,4691.41823316814,"mean"
"FEN90",2002,46,-1.32717092862273,0.113064146825626,15,13,12,0,2003,1990,0.679028468928235,0.466627480477554,1358.10058860602,8015.99170355201,4687.04614607901,"mean"
"FID86",1993,71,-0.959674143482431,0.19829654533839,4,7.5,7,1,1993,1986,-0.065548202717533,0.657563008206539,1363.0230839019,8035.74116682334,4699.38212536262,"mean"
"FLG98",2001,91,-0.123696736082292,0.19995606698829,27,4,3,0,2014,1998,0.381197800269928,0.688467460471724,1368.84900289692,8041.62037712078,4705.23469000885,"mean"
"FLG98",2002,82,-0.465002274595841,0.130533821461391,24,5,4,0,2014,1998,-0.512294205704994,0.632252885570822,1371.19834702701,8043.24976335245,4707.22405518973,"mean"
"FLG98",2003,83,-0.336457010091202,0.190377829961712,27,6,5,0,2014,1998,0.827943803257389,0.650211443369835,1370.31249569745,8042.96435927633,4706.63842748689,"mean"
"FLG98",2004,64,-0.249150231594013,0.103961065383579,33,7,6,0,2014,1998,0.381197800269928,0.667111479089529,1367.38641347398,8043.50536621823,4705.4458898461,"mean"
"FLG98",2005,93,-0.225711806829738,0.112068247976983,21,8,7,0,2014,1998,-2.15036288332568,0.700045592670854,1370.25717927245,8042.64867999363,4706.45292963304,"mean"
"FLG98",2006,57,-0.132158283469183,0.14036705465108,21,9,8,0,2014,1998,0.827943803257389,0.643239160131759,1367.86714698419,8043.24437162168,4705.55575930294,"mean"
"FLG98",2007,66,-0.132382327734507,0.189274810443605,25,10,9,0,2014,1998,0.381197800269928,0.68209237226143,1369.95343402071,8041.10518593516,4705.52930997793,"mean"
"FLG98",2008,47,-0.678850866461655,0.0703367203691864,18,11,10,0,2014,1998,-0.959040208692455,0.573660080897884,1369.34068440806,8044.5639781687,4706.95233128838,"mean"
"FLG98",2009,56,-0.530595612038574,0.0823258691794749,15,12,11,0,2014,1998,0.381197800269928,0.68537361348538,1367.42929308733,8042.62937690807,4705.0293349977,"mean"
"FLG98",2010,60,-0.153880768156467,0.152410910536999,16,13,12,0,2014,1998,0.381197800269928,0.680691895201438,1370.42971332738,8042.28336723821,4706.3565402828,"mean"
"FLG98",2011,67,0.00157319030370086,0.241594974265491,13,14,13,0,2014,1998,0.679028468928235,0.667267018820374,1368.79660386183,8043.26224213551,4706.02942299867,"mean"
"FLG98",2012,76,-0.755811326641951,0.0924934451426617,11,15,14,0,2014,1998,-0.065548202717533,0.627801878739121,1367.66394481307,8044.41074707672,4706.03734594489,"mean"
"FLG98",2013,61,-0.305437693823247,0.200642773374724,12,16,15,0,2014,1998,0.827943803257389,0.687267632804873,1367.26625073824,8041.77800959783,4704.52213016803,"mean"
"FLG98",2014,15,-2.25523114542271,0.0210516537075455,8,16.5,16,1,2014,1998,0.0833671316116207,0.684245747738523,1368.94814915664,8044.07284773444,4706.51049844554,"1st Qu."
"FOP97",2000,69,-0.521274991277035,0.0469854028302427,26,4,3,0,2002,1997,-1.10795554302161,0.648871196827168,1369.1163377125,8043.23789486091,4706.17711628671,"mean"
"FOP97",2001,80,0.542757731219785,0.173491489426757,27,5,4,0,2002,1997,0.381197800269928,0.710748122537984,1368.39945379908,8041.83566612265,4705.11755996087,"3rd Qu."
"FOP97",2002,57,-0.406698262399729,0.0919634413901545,24,5.5,5,1,2002,1997,-0.512294205704994,0.620241239314979,1371.14120261295,8045.09822781554,4708.11971521424,"mean"
"FRO93",1996,64,-0.761759229983368,0.102082541258352,3,4,3,0,1997,1993,NA,0.606203784723504,1371.1875273802,8042.64340494823,4706.91546616421,"mean"
"FRO93",1997,46,-0.414204755247766,0.0525632033065739,3,4.5,4,1,1997,1993,0.827943803257389,0.619027330325237,1370.76574757192,8043.62187327772,4707.19381042482,"mean"
"FRR03",2007,23,-1.85541712771479,0.0041043233639306,3,5,4,0,NA,2003,NA,0.274076796288855,1381.56727364172,8009.75348321399,4695.66037842786,"1st Qu."
"FRR03",2008,11,-1.69121922869793,0.00514494347006912,3,6,5,0,NA,2003,NA,0.231442505850713,1381.62077257494,8008.91321014455,4695.26699135974,"1st Qu."
"FRT06",2009,80,-0.590938654560342,0.282268545056013,15,4,3,0,NA,2006,0.381197800269928,0.695292116787767,1361.67716118008,8035.03667783398,4698.35691950703,"mean"
"FRT06",2010,63,-0.600053707578099,0.254018721254329,16,5,4,0,NA,2006,0.381197800269928,0.594109563380334,1360.91772262874,8033.40081773442,4697.15927018158,"mean"
"FRT06",2011,86,-0.308563617384996,0.406197810459215,13,6,5,0,NA,2006,0.679028468928235,0.600495709565261,1359.91173333459,8030.101352947,4695.00654314079,"mean"
"FRT06",2012,74,-0.890953792089976,0.203314014633381,11,7,6,0,NA,2006,-0.065548202717533,0.692174496454485,1362.36623276944,8033.6343820491,4698.00030740927,"mean"
"FRT06",2013,78,-0.0986020912371122,0.579439310337481,12,8,7,0,NA,2006,0.827943803257389,0.676485863433073,1362.25863467031,8032.72080363366,4697.48971915198,"mean"
"FRT06",2014,73,-0.246449150656028,0.43816693625047,8,9,8,0,NA,2006,0.0833671316116207,0.709522689437659,1360.29934252623,8032.41695441091,4696.35814846857,"mean"
"FRT06",2015,108,0.0982109254065383,0.537218435430731,7,10,9,0,NA,2006,0.381197800269928,0.670435063485969,1359.98516991162,8034.37983082599,4697.18250036881,"mean"
"FRT06",2016,93,0.776733498320509,0.618739187744177,6,11,10,0,NA,2006,0.827943803257389,0.684812057517762,1361.52318390456,8033.49569532232,4697.50943961344,"3rd Qu."
"FRT06",2017,88,-0.218227522264568,0.376128909310068,3,12,11,0,NA,2006,0.381197800269928,0.650668944514693,1360.19280442778,8032.75375518141,4696.47327980459,"mean"
"FRT06",2018,53,-1.43213467830507,0.223925235669413,0,13,12,0,NA,2006,0.0833671316116207,0.595967934798269,1362.8804116585,8030.23882819861,4696.55961992855,"1st Qu."
"FRT07",2010,40,-1.42233780282394,0.148197206709852,16,4,3,0,2017,2007,0.381197800269928,0.712948858906858,1363.59179912428,8036.84432751832,4700.2180633213,"1st Qu."
"FRT07",2011,87,-0.403275328104461,0.369231191617441,13,5,4,0,2017,2007,0.679028468928235,0.713788314675018,1361.99926336122,8032.55581339441,4697.27753837781,"mean"
"FRT07",2012,78,-0.681794819246985,0.200619999160197,11,6,5,0,2017,2007,-0.065548202717533,0.697350613971905,1360.67683038277,8032.70032292455,4696.68857665366,"mean"
"FRT07",2013,71,-0.599761123856943,0.424378559980649,12,7,6,0,2017,2007,0.827943803257389,0.673303563666368,1362.72098160598,8031.7015897931,4697.21128569954,"mean"
"FRT07",2014,70,-0.532176458776383,0.330077166365118,8,8,7,0,2017,2007,0.0833671316116207,0.724171505300233,1364.59027126476,8032.13378797727,4698.36202962101,"mean"
"FRT07",2015,87,-0.133735162293443,0.450433795019385,7,9,8,0,2017,2007,0.381197800269928,0.700432256445634,1361.93484867259,8035.6380343351,4698.78644150385,"mean"
"FRT07",2016,82,0.728542179700836,0.56915369379742,6,10,9,0,2017,2007,0.827943803257389,0.649426390851945,1361.8568787327,8031.3557667098,4696.60632272125,"3rd Qu."
"FTH03",2006,30,-1.64480932123422,0.0757062105876158,6,4,3,0,2010,2003,NA,0.504344499639759,1367.58705742357,8017.53580285795,4692.56143014076,"1st Qu."
"FTH03",2007,56,-0.670134928511102,0.10701707238775,7,5,4,0,2010,2003,0.976859137586543,0.412123005471344,1364.95404025934,8014.20349029462,4689.57876527698,"mean"
"FTH03",2008,44,-0.914313656708344,0.092431840882812,8,6,5,0,2010,2003,NA,0.446946206216144,1365.98503186626,8015.95005050757,4690.96754118691,"mean"
"FTH03",2009,60,-1.46942786978615,0.138529119535506,9,7,6,0,2010,2003,NA,0.558091061111704,1364.32002716517,8017.56249829305,4690.94126272911,"1st Qu."
"FUL83",1993,42,-1.10652780488878,0.0486177297310867,10,10.5,10,1,1993,1983,0.530113134599082,0.506020083528191,1379.99958240137,8043.41240115064,4711.705991776,"mean"
"FUL85",1993,35,-1.57111138221687,0.0262423941439334,10,8.5,8,1,1993,1985,0.530113134599082,0.521284258943869,1380.90893153443,8042.76029966883,4711.83461560163,"1st Qu."
"FUL86",1993,70,0.675974847184992,0.0958798643045296,10,8,7,0,2002,1986,0.530113134599082,0.530645846596558,1379.6098033009,8042.09545387877,4710.85262858984,"3rd Qu."
"FUL86",1994,57,-0.197629504005375,0.0274087101918065,15,9,8,0,2002,1986,0.530113134599082,0.504073963605708,1378.77609375502,8042.23561163245,4710.50585269373,"mean"
"FUL86",1995,47,-0.482577670740424,0.0419741366051795,16,10,9,0,2002,1986,0.530113134599082,0.497210774676278,1378.42038827415,8042.05282549413,4710.23660688414,"mean"
"FUL86",1996,52,-0.567356072369556,0.0347188699925353,20,11,10,0,2002,1986,0.530113134599082,0.491364107167535,1378.15134802485,8040.62405603793,4709.38770203139,"mean"
"FUL86",1997,39,-0.400422631199501,0.0209204016859212,19,12,11,0,2002,1986,0.381197800269928,0.402003952743473,1382.80334566999,8042.28566738804,4712.54450652902,"mean"
"FUL86",1998,47,0.269575093850923,0.0472849284481351,22,13,12,0,2002,1986,0.381197800269928,0.525363744733835,1377.90700875809,8041.9689770024,4709.93799288025,"mean"
"FUL86",1999,64,0.265167366457511,0.0398322036520773,20,14,13,0,2002,1986,-0.512294205704994,0.510916759997749,1378.87589227897,8042.26627002663,4710.5710811528,"mean"
"FUL86",2000,60,0.320728050549061,0.0259170293976621,16,15,14,0,2002,1986,-0.065548202717533,0.467842144299799,1381.80109646008,8042.92358271648,4712.36233958828,"mean"
"FUL86",2001,59,-0.417820393479789,0.0663744052827881,20,16,15,0,2002,1986,0.679028468928235,0.50308475405129,1379.62985374039,8043.32860503724,4711.47922938881,"mean"
"FUL87",1993,71,0.958865428995446,0.105616422213942,10,7,6,0,1998,1987,0.530113134599082,0.560186003005773,1377.62124417755,8042.35577991378,4709.98851204566,"3rd Qu."
"FUL87",1994,63,0.0319300098461992,0.0346461353310215,15,8,7,0,1998,1987,0.530113134599082,0.508725403308477,1379.19723398653,8042.00312017265,4710.60017707959,"mean"
"FUL87",1995,49,-0.44216041446896,0.0489660864628559,16,9,8,0,1998,1987,0.530113134599082,0.511369108390044,1377.35241779845,8043.78143672407,4710.56692726126,"mean"
"FUL87",1996,59,-0.271765204041792,0.0409553702961218,20,10,9,0,1998,1987,0.530113134599082,0.457724604332418,1378.13791341496,8043.07909406016,4710.60850373756,"mean"
"FUL87",1997,50,0.26335380061898,0.0373162783156828,19,11,10,0,1998,1987,0.381197800269928,0.512718804221418,1375.86007282784,8043.14825518791,4709.50416400788,"mean"
"FUL89",1993,73,1.01508740390647,0.114823446428621,10,5,4,0,2000,1989,0.530113134599082,0.527304276707113,1378.26407799092,8044.59029152737,4711.42718475915,"3rd Qu."
"FUL89",1994,60,0.019820475064536,0.0329463211964926,15,6,5,0,2000,1989,0.530113134599082,0.449223197099482,1379.13122331177,8044.0101758183,4711.57069956504,"mean"
"FUL89",1995,51,-0.328170606549469,0.0492557972627535,16,7,6,0,2000,1989,0.530113134599082,0.504615289040029,1378.25118949284,8043.35598409665,4710.80358679474,"mean"
"FUL89",1996,56,-0.087248708021943,0.0412196643194379,20,8,7,0,2000,1989,0.530113134599082,0.441774875424559,1378.50108623498,8043.40730625915,4710.95419624707,"mean"
"FUL89",1997,46,0.274997459805519,0.0351105092941803,19,9,8,0,2000,1989,0.381197800269928,0.488723791319181,1377.0334785558,8043.87899551072,4710.45623703326,"mean"
"FUL89",1998,51,0.792000871480089,0.0593348518710456,22,10,9,0,2000,1989,0.381197800269928,0.554786154737536,1377.35854448353,8042.59721133686,4709.9778779102,"3rd Qu."
"FUL89",1999,62,0.842371664047102,0.0498386331989931,20,11,10,0,2000,1989,-0.512294205704994,0.520080176283029,1377.70662015805,8042.03178846184,4709.86920430995,"3rd Qu."
"FUL93",1996,46,-0.998909337358816,0.0273395334705813,20,4,3,0,2009,1993,0.530113134599082,0.471422956471959,1376.56366544073,8042.32838133144,4709.44602338609,"mean"
"FUL93",1997,39,-0.444847885299833,0.0207311767313259,19,5,4,0,2009,1993,0.381197800269928,0.470817680725651,1379.68963448785,8041.8469522517,4710.76829336977,"mean"
"FUL93",1998,52,0.00605028526371387,0.0459580893206097,22,6,5,0,2009,1993,0.381197800269928,0.541296174709221,1377.84038527039,8041.6459284174,4709.7431568439,"mean"
"FUL93",1999,63,0.0312392564883687,0.0379364594284329,20,7,6,0,2009,1993,-0.512294205704994,0.490028259114431,1380.06916652017,8042.06028679027,4711.06472665522,"mean"
"FUL93",2000,62,0.605987881040389,0.0282460925041477,16,8,7,0,2009,1993,-0.065548202717533,0.459348105891929,1380.21416257024,8042.96309390975,4711.58862823999,"3rd Qu."
"FUL93",2001,59,0.24822603497528,0.0907898737632692,20,9,8,0,2009,1993,0.679028468928235,0.501635620261661,1379.54088331332,8043.50225243384,4711.52156787358,"mean"
"FUL93",2002,54,-0.00260969238968089,0.0697208247188796,17,10,9,0,2009,1993,-0.214463537046687,0.448903940271496,1379.6134604366,8041.72161742831,4710.66753893246,"mean"
"FUL93",2003,53,0.404099966044436,0.206509893461547,19,11,10,0,2009,1993,0.976859137586543,0.534500602227306,1377.45475049242,8042.11605548575,4709.78540298908,"mean"
"FUL93",2004,49,-0.307715046872926,0.0237140727474803,21,12,11,0,2009,1993,0.232282465940774,0.474363118953778,1379.05995350203,8041.98512389325,4710.52253869764,"mean"
"FUL93",2005,53,-0.353466526473249,0.0304222544561296,19,13,12,0,2009,1993,0.232282465940774,0.50129489934209,1379.33574351609,8040.21282237218,4709.77428294413,"mean"
"FUL93",2006,58,0.0820786153109416,0.111701234919635,21,14,13,0,2009,1993,0.0833671316116207,0.477700978000842,1379.10045509386,8042.10364170134,4710.6020483976,"mean"
"FUL93",2007,56,-0.539409705593498,0.0274629881781221,19,15,14,0,2009,1993,0.530113134599082,0.452217772295922,1379.06322387376,8041.57644351652,4710.31983369514,"mean"
"FUL93",2008,49,-0.476186337023003,0.0523845802807016,20,16,15,0,2009,1993,-0.065548202717533,0.477023404869393,1376.74324692255,8042.49175494046,4709.61750093151,"mean"
"FUL93",2009,24,-1.96254268907505,0.0134612438381415,17,16.5,16,1,2009,1993,0.232282465940774,0.374876792632178,1381.28353736332,8043.30030659286,4712.29192197809,"1st Qu."
"GAL85",1993,83,-0.871388876540946,0.0665481948967836,16,9,8,0,1997,1985,-0.661209540034148,0.624608093719487,1371.18489345213,8045.22765060209,4708.20627202711,"mean"
"GAL85",1994,80,-0.398481033595767,0.052184358192199,19,10,9,0,1997,1985,0.381197800269928,0.582475824413403,1372.70820008154,8045.74546827445,4709.22683417799,"mean"
"GAL85",1995,47,-0.753729809497092,0.0540606622993566,19,11,10,0,1997,1985,-0.661209540034148,0.586037103422036,1371.09614041072,8046.65574505194,4708.87594273133,"mean"
"GAL85",1996,52,-1.14072153297118,0.0482660077551833,25,12,11,0,1997,1985,0.976859137586543,0.551222134818347,1370.59426188253,8045.73332037086,4708.16379112669,"mean"
"GAL85",1997,52,-0.864875975051142,0.0451152892583293,27,12.5,12,1,1997,1985,0.232282465940774,0.575860875696306,1370.44767306857,8045.85575438961,4708.15171372909,"mean"
"GAL89",1993,101,0.587219869081769,0.202064044827756,16,5,4,0,2001,1989,-0.661209540034148,0.643293989217619,1369.62764744692,8045.2897499414,4707.45869869416,"3rd Qu."
"GAL89",1994,84,-0.0613943955870295,0.0633895333991029,19,6,5,0,2001,1989,0.381197800269928,0.631948398369051,1371.49201293315,8043.79482174999,4707.64341734157,"mean"
"GAL89",1995,56,-0.661778285335205,0.06484603310984,19,7,6,0,2001,1989,-0.661209540034148,0.582506489204495,1372.86169311442,8044.74352346904,4708.80260829173,"mean"
"GAL89",1996,54,-0.00112628787622209,0.0861515179324122,25,8,7,0,2001,1989,0.976859137586543,0.597026944772293,1371.30844626038,8043.31141121769,4707.30992873904,"mean"
"GAL89",1997,42,-0.459147152294301,0.0569930212141069,27,9,8,0,2001,1989,0.232282465940774,0.58918724098523,1368.97003714981,8045.53874487147,4707.25439101064,"mean"
"GAL89",1998,80,-0.111515793776028,0.124442101063125,31,10,9,0,2001,1989,0.381197800269928,0.648066923446949,1369.92352885974,8044.76696052276,4707.34524469125,"mean"
"GAL89",1999,72,0.0814781800634711,0.0543093120186212,31,11,10,0,2001,1989,-0.065548202717533,0.606526604030275,1372.20361338217,8044.95800651419,4708.58080994818,"mean"
"GAL89",2000,57,-0.163751215161884,0.0417151128562714,26,12,11,0,2001,1989,-1.10795554302161,0.643879328544189,1371.07976363754,8042.47125898948,4706.77551131351,"mean"
"GAL89",2001,60,-0.807746123219841,0.0882143170592758,27,12.5,12,1,2001,1989,0.381197800269928,0.667611046029368,1371.51512622869,8044.26469343555,4707.88990983212,"mean"
"GEC95",1998,14,-1.97299577931885,0.00409940927817743,5,4,3,0,2013,1995,NA,0.477867778015372,1382.52147111297,8034.14822064582,4708.33484587939,"1st Qu."
"GEC95",1999,23,-1.41647656907179,0.0130951480080185,5,5,4,0,2013,1995,0.827943803257389,0.359348082675787,1383.71979300354,8037.48014331661,4710.59996816007,"1st Qu."
"GEC95",2000,41,-1.21641366291443,0.00373762724680552,2,6,5,0,2013,1995,0.679028468928235,0.295798358068025,1385.08330799616,8036.62527835597,4710.85429317607,"mean"
"GEC95",2001,14,-2.09714560386044,0.00316862573042264,2,7,6,0,2013,1995,NA,0.386289087953872,1385.07476202969,8037.80626908012,4711.4405155549,"1st Qu."
"GEC95",2002,18,-2.02800601219963,0.00397926217987561,2,8,7,0,2013,1995,NA,0.371474912668353,1384.18383257179,8038.44111230214,4711.31247243696,"1st Qu."
"GEC95",2003,19,-2.04537282705041,0.00697727404352128,2,9,8,0,2013,1995,NA,0.353979535781222,1385.93907860187,8037.09588677352,4711.5174826877,"1st Qu."
"GEC95",2004,18,-1.84152442833817,0.00216994143452369,3,10,9,0,2013,1995,NA,0.393768229688123,1384.20559309616,8031.48166067017,4707.84362688317,"1st Qu."
"GEC95",2005,17,-1.84656131559698,0.00611134741772738,3,11,10,0,2013,1995,0.976859137586543,0.309936043025977,1387.22880847588,8035.0113359292,4711.12007220254,"1st Qu."
"GEC95",2006,18,-1.47482095345051,0.004659892900611,3,12,11,0,2013,1995,NA,0.254939869157146,1387.26012955308,8033.00341163874,4710.13177059591,"1st Qu."
"GEC95",2007,24,-1.3612386152027,0.00128430482568543,3,13,12,0,2013,1995,NA,0.27885069677533,1386.62993958116,8036.92655096973,4711.77824527545,"mean"
"GEC95",2008,29,-1.68907424040236,0.0267684555730782,4,14,13,0,2013,1995,0.976859137586543,0.211885454961248,1388.29518362804,8036.16868419924,4712.23193391364,"1st Qu."
"GEC95",2009,20,-1.86402645961506,0.00215979133907589,4,15,14,0,2013,1995,NA,0.314779422514287,1386.88253800235,8038.6583341333,4712.77043606782,"1st Qu."
"GEC95",2010,15,-2.12013141155488,0.00424126163659977,4,16,15,0,2013,1995,NA,0.358968982033952,1386.18133925239,8037.32859454979,4711.75496690109,"1st Qu."
"GEC95",2011,17,-1.95698113693148,0.00358770183744554,4,17,16,0,2013,1995,NA,0.2921526841082,1385.79240444992,8035.99345681785,4710.89293063389,"1st Qu."
"GEC95",2012,10,-1.86828291083192,0.00203345798834202,2,18,17,0,2013,1995,0.679028468928235,0.276703668633273,1386.68636473464,8035.56165162297,4711.12400817881,"1st Qu."
"GEC95",2013,9,-2.22539987765111,0.0014457545686052,1,18.5,18,1,2013,1995,0.976859137586543,0.300640240801294,1385.05357676982,8037.31639185776,4711.18498431379,"1st Qu."
"GIN93",1996,92,-0.375768281332817,0.338886091028311,23,4,3,0,2007,1993,0.827943803257389,0.640239835647787,1363.87435479075,8035.64270007145,4699.7585274311,"mean"
"GIN93",1997,70,-0.671223736701932,0.197725744783526,29,5,4,0,2007,1993,0.530113134599082,0.714498794838719,1366.36997737795,8033.80458300893,4700.08728019344,"mean"
"GIN93",1998,124,1.27954510736025,0.69208683136357,34,6,5,0,2007,1993,0.530113134599082,0.724176344934492,1363.6066299089,8038.59787482286,4701.10225236588,"3rd Qu."
"GIN93",1999,129,0.0792168924498758,0.168086099001336,34,7,6,0,2007,1993,-0.36337887137584,0.692978274383916,1366.38759029323,8037.9324521099,4702.16002120157,"mean"
"GIN93",2000,92,0.0200448956752829,0.322388104093675,36,8,7,0,2007,1993,-0.512294205704994,0.711191661450006,1365.48056863112,8037.96595850497,4701.72326356804,"mean"
"GIN93",2001,114,0.632432140486707,0.603811612085243,42,9,8,0,2007,1993,0.530113134599082,0.707044487946445,1365.27754861613,8040.07753758593,4702.67754310103,"3rd Qu."
"GIN93",2002,127,1.22778958977681,0.572281016773823,42,10,9,0,2007,1993,-0.36337887137584,0.711221955775796,1363.72036484506,8037.76403429656,4700.74219957081,"3rd Qu."
"GIN93",2003,123,0.197459819222052,0.494763707496084,47,11,10,0,2007,1993,0.976859137586543,0.750138610551396,1366.50157780307,8038.17497000119,4702.33827390213,"mean"
"GIN93",2004,90,-0.0849587803711655,0.353824498273844,54,12,11,0,2007,1993,-0.065548202717533,0.702707098684091,1366.49758715245,8036.00093722348,4701.24926218797,"mean"
"GIN93",2005,105,0.606605214827426,0.520020286943928,48,13,12,0,2007,1993,-1.70361688033822,0.727980650886987,1364.33044327869,8038.06082319712,4701.19563323791,"3rd Qu."
"GIN93",2006,93,-0.132378765898195,0.383005837555939,50,14,13,0,2007,1993,0.232282465940774,0.725871585831053,1365.27702779427,8038.82656525594,4702.0517965251,"mean"
"GIN93",2007,105,0.0117980661342507,0.475798081994226,60,14.5,14,1,2007,1993,-0.065548202717533,0.715019406191656,1363.89576706874,8039.11323680654,4701.50450193764,"mean"
"GLR13",2016,25,-1.79604914841744,0.0303832457083235,20,4,3,0,NA,2013,-0.065548202717533,0.189459191544611,1362.74728837296,8010.91877351617,4686.83303094456,"1st Qu."
"GLR13",2017,22,-1.79778935570471,0.0187660619832223,10,5,4,0,NA,2013,-0.512294205704994,0.273148939351869,1363.86455690778,8007.89528969546,4685.87992330162,"1st Qu."
"GLR13",2018,32,-1.78427864883798,0.047868948163355,0,6,5,0,NA,2013,0.0833671316116207,0.378927857412996,1362.41789923087,8008.34125432329,4685.37957677708,"1st Qu."
"GLR15",2018,41,-1.36839491696538,0.0895189212033774,0,4,3,0,NA,2015,0.0833671316116207,0.524754578288468,1359.62716131068,8013.54368736207,4686.58542433637,"mean"
"GNB07",2010,98,-0.400084277227038,0.259790780132376,57,4,3,0,2017,2007,-0.959040208692455,0.738581664860969,1365.20338286246,8038.88406004671,4702.04372145459,"mean"
"GNB07",2011,93,0.0736187612489511,0.587988643778345,55,5,4,0,2017,2007,-0.36337887137584,0.679429513617705,1363.02397009384,8037.01359670235,4700.0187833981,"mean"
"GNB07",2012,114,0.451626728478809,0.4012118890398,46,6,5,0,2017,2007,-0.661209540034148,0.707933003101054,1363.80919928571,8036.35206271692,4700.08063100131,"mean"
"GNB07",2013,104,-0.0289631866159749,0.549925801029152,47,7,6,0,2017,2007,-0.959040208692455,0.694945262891315,1362.41619609731,8037.69555801275,4700.05587705503,"mean"
"GNB07",2014,103,-0.0945849366483414,0.418814109138471,33,8,7,0,2017,2007,-2.7460242206423,0.760539480964997,1363.28260474396,8038.01949005057,4700.65104739726,"mean"
"GNB07",2015,118,1.01315953181084,0.776135555527664,31,9,8,0,2017,2007,-0.959040208692455,0.732097485156674,1364.86734144917,8036.77800552199,4700.82267348558,"3rd Qu."
"GNB07",2016,108,1.205627660703,0.742164934094235,26,10,9,0,2017,2007,-0.810124874363301,0.697562952140437,1363.13856137902,8038.5471285652,4700.84284497211,"3rd Qu."
