"","id","lifespan","sum_degree","sum_strength","sum_eigen","mean_mat","mean_matSize","mean_HRO","mean_N","mean_E","matriline","LRS","LBS","mean.grp.size","matSize"
"59","BUL70",14,1760,585.567324590641,4.54031243134869,12.3,74,0.636260105104716,8043.34138633368,1369.54755365781,"144",2,8,NA,43.1111111111111
"60","BUL71",15,2008,627.534094661288,5.44480098523318,13.0833333333333,73.6363636363636,0.654827411780751,8042.83848820585,1368.72783515443,"144",4,12,NA,31.3076923076923
"61","BUL73",16,2231,402.821168433242,4.56350354971641,14.5714285714286,72.9230769230769,0.633811106778071,8042.70241656142,1369.26088440459,"144",5,11,NA,32.4166666666667
"62","BULGY",15,449,349.28735709105,1.92309850218597,8,74,0.699820329597118,8042.23317158115,1370.49204013537,"144",6,8,NA,39.2222222222222
"63","BUM06",6,183,27.2655913332412,0.441328913054372,53.75,68.5,0.697056018426709,8041.64313523634,1367.27413931325,"147",1,2,10.5503875968992,136
"64","BUT06",6,231,44.6760922498172,2.80234432137345,13.75,73.5,0.592784756712059,8040.72222362949,1357.63995507686,"144",0,2,27.3809523809524,40.6666666666667
"65","BUT96",12,1059,165.132354823254,6.04819931952757,25.3,69.8888888888889,0.667725922329018,8035.72738675176,1360.78468887854,"144",3,8,NA,37.4444444444444
"66","BUT98",7,433,77.4246243155687,3.20594808010743,26.4,69.8,0.612728424764305,8038.1814353663,1357.59682189202,"144",0,1,NA,77.5
"67","CAF96",4,65,10.9133980309939,0.0297145773742021,21,72,0.314312161473588,8007.4903661943,1362.58527468997,"130",1,1,11.1111111111111,82.5
"68","CAILL",20,617,375.722615749511,2.301010878801,3.5,75,0.607697670703043,8029.8145246536,1363.22937521267,"128",4,7,NA,1.75
"69","CAL82",13,1636,436.016290642288,8.2655923691395,4.09090909090909,73.75,0.629335840686121,8036.65554424542,1362.72082775107,"139",4,6,21.5217391304348,11.5714285714286
"70","CAL84",16,1915,421.052390140813,9.03724580573303,5.07692307692308,73.8,0.654845915624799,8037.13153005884,1363.3258004312,"139",3,9,NA,8.4
"71","CAN80",11,701,102.711728656012,0.508598875050795,24.5555555555556,72.5,0.244829772570962,8001.99661418159,1372.67947311185,"132",1,5,4.55194805194805,45.3333333333333
"72","CAN82",10,722,101.661353363351,0.638654027276104,26.7142857142857,72,0.322945070479588,8004.9242949116,1369.98638405502,"132",1,3,5.36283185840708,60.75
"73","CAN83",6,175,20.2962811293666,0.109279068736006,23.5,71,0.354733190986749,8007.14676154925,1372.15712802589,"132",0,1,5.32258064516129,91
"74","CAN87",7,193,32.8392391080762,0.11424039677968,25,72.3333333333333,0.239219336551879,8001.27689461784,1372.04586365796,"132",1,2,NA,63.3333333333333
"75","CAP84",15,1798,406.396891175648,8.42989485838464,14,73.5,0.652994176043278,8036.98184040826,1363.25486193554,"140",3,8,NA,26.3333333333333
"76","CCO87",14,1299,291.67978734842,7.81350983506788,5.41666666666667,74.2,0.597293642468466,8038.54186054766,1358.84999388208,"142",3,8,14.5258620689655,13.3333333333333
"77","CEL95",3,47,4.89350174640569,0.0445482124262596,31,71,0.677002381281357,8042.62857355503,1369.61971536232,"144",0,1,16.8333333333333,101
"78","CFI94",15,1075,219.079651464869,9.07560117465759,7.63636363636364,74,0.602675316787779,8039.05372118212,1357.6820121358,"142",4,9,NA,13.4
"79","CFU82",13,1443,381.495602141935,6.98525648635521,4.9,74.8,0.565138549364065,8037.07822466031,1359.31485142021,"142",1,6,NA,15.1428571428571
"80","CGH00",10,817,122.459282935551,5.08261971950729,40.25,70.875,0.704649581998728,8036.13740024755,1361.81594280994,"143",2,5,23.7161290322581,93.1666666666667
"81","CGH94",16,1424,238.425658484177,8.859018738236,38,70.7692307692308,0.697692031925288,8035.65986341087,1362.35424663322,"143",4,7,24.6380952380952,74.75
"82","CGH95",14,1269,214.745399081489,7.92230037895588,37.9166666666667,71,0.69623339642299,8035.08346345306,1362.66003631994,"143",2,5,NA,84
"83","CHD05",12,593,137.572947086507,7.6890884018276,5.88888888888889,74.3333333333333,0.597272924597639,8040.27524583966,1357.29709964074,"142",0,6,24.3890784982935,14
"84","CHE73",9,1188,187.34123472292,2.53748695257912,11.7142857142857,73.75,0.714236056921552,8036.35230205624,1369.38285727532,"147",1,3,13.4375,150
"85","CHE80",13,1641,319.7546345934,3.66410683386608,11.8181818181818,73.4444444444444,0.622893549476427,8041.74812831373,1369.39225176923,"147",3,6,11.2116991643454,84.1428571428571
"86","CHK07",10,551,73.1111994194542,2.86768346781296,42.1428571428571,67,0.679331120555624,8036.32398960364,1360.7199388247,"147",2,3,29.5769230769231,108.75
"87","CHN03",15,699,99.8141044541564,1.65592607471675,14.9230769230769,73.25,0.467131444813203,8016.41080925414,1363.37753366407,"138",3,9,12.6377245508982,26.4
"88","CHO73",15,1083,194.155949728574,0.902252637313679,5.5,75,0.527493314233208,8039.73356245528,1381.00963429121,"158",5,8,7.42784810126582,10.8888888888889
"89","CHO75",11,976,180.995068474236,0.963076318029479,5.66666666666667,75,0.578303185732426,8041.07980824201,1377.35559743291,"158",3,5,10.0861538461538,15.1666666666667
"90","CHOCH",16,553,335.527334730251,1.9009380689614,3.75,75,0.625048584254875,8040.35559999618,1377.49067370507,"158",6,9,NA,7.6
"91","CHP94",10,407,58.7459212228957,0.346021184607714,2.14285714285714,74.5,0.494976661946607,8036.2158794207,1381.6044306707,"156",2,5,12.6217948717949,8.5
"92","CIN76",12,1754,411.380164606602,7.12458250644447,4.8,74,0.63654282015868,8036.59962725926,1363.31435973813,"139",1,3,NA,20.75
"93","CIN78",10,1229,319.687806976721,5.93396495810324,4.85714285714286,74.5,0.611359223930334,8035.65363455717,1362.42755581243,"139",4,4,NA,16.4
"94","CLA85",14,1564,380.520927030493,8.64770684607982,7.41666666666667,74.7142857142857,0.660189153521818,8036.27509245448,1363.3756451824,"137",3,8,21.7673796791444,14.3333333333333
"95","CLA87",6,512,135.144493155145,2.01141256279861,5.75,74,0.642027379654562,8038.32820522846,1363.40313407436,"137",1,2,22.04,36.3333333333333
"96","CLC75",11,599,72.6538374434418,0.719279874292684,17,74.5,0.588217554200503,8019.11735980078,1362.5511231784,"130",3,6,13.8295454545455,47.4285714285714
"97","CLC78",6,319,50.2274195596265,0.282943361949328,21.5,73.25,0.413951681439293,8008.27121498712,1361.76085491738,"130",0,2,8.76470588235294,93.6666666666667
"98","CLC80",13,730,128.671677508739,0.520964552731637,20.4,72.3333333333333,0.261624333882865,8001.85421443248,1363.60678613482,"130",5,6,6.29220779220779,48.7142857142857
"99","CLC82",7,362,61.478737647037,0.305135775956458,20.75,70.6666666666667,0.26957019183221,8003.91779290884,1364.30909157097,"130",0,3,6.85483870967742,74.5
"100","CLE74",12,1801,413.69156234,7.17841512526245,8.4,74.6666666666667,0.664145798206834,8035.70069986194,1363.16268882407,"137",4,6,NA,22.7142857142857
"101","CLE75",12,1816,418.657430699727,7.24940176470275,8.6,74.5714285714286,0.664224689112245,8036.35513055066,1364.08558366349,"137",3,4,NA,29.4
"102","CLE76",11,1567,386.882294233511,6.82757127455064,8.77777777777778,74.5714285714286,0.651177977517275,8036.50534755481,1363.4277383982,"137",2,4,21.2861271676301,29.8
"103","CLE77",13,1920,482.960862626406,8.17762851883723,8.63636363636364,74.625,0.64486704897781,8036.56712081668,1363.19266800015,"137",2,6,19.6261904761905,22.4285714285714
"104","CLEOP",18,901,429.625629543793,3.35529749534033,5.2,NA,0.711169282729079,8035.81663419058,1364.80560153199,"137",7,11,NA,12.3333333333333
"105","CLO96",16,1122,155.160623363924,1.99124843566131,49.5384615384615,70.4615384615385,0.674207003333628,8042.7640990744,1370.24849513768,"147",0,8,14.7366336633663,75.6666666666667
"106","CLT97",15,1012,196.339047142624,9.30283259367478,7.83333333333333,73.8,0.624599681490319,8039.77827739573,1358.57677362477,"142",2,9,NA,11.4
"107","CMO77",13,1058,268.350164063967,4.57589010989418,4.83333333333333,75,0.549760351491516,8037.41353448283,1359.05528901077,"142",3,6,NA,13.7142857142857
"108","CMO78",13,1059,262.412821804512,4.47818197030621,4.83333333333333,75,0.554699803957319,8037.75663815642,1359.11188171848,"142",3,6,14.2654867256637,13.4285714285714
"109","CMR05",10,242,60.9543481597104,3.82101320110713,7,74.4,0.599394733633263,8040.43530644516,1358.02468697451,"142",0,3,28.495652173913,14.75
"110","CND04",11,767,96.8180329068496,3.411763137498,14.6666666666667,73.875,0.67602120406914,8031.44657278004,1363.37456421273,"140",2,6,19.5586206896552,29.1428571428571
"111","COC72",13,537,64.3973734046318,0.481092082726376,5.14285714285714,75,0.464118573918961,8015.1298175085,1363.5680202828,"120",0,5,NA,6.33333333333333
"112","COC75",11,264,33.9723375244182,0.242687588173458,4,74,0.57543724292132,8021.52326811407,1360.94423726157,"120",1,5,9.71428571428571,7.66666666666667
"113","COC76",10,66,9.08978492919834,0.0376417330640212,6,NA,0.291095425354165,8009.67966571799,1361.35052125098,"120",1,3,8.80952380952381,8.75
"114","COCKL",16,386,43.8578433841322,0.274011399021988,5.4,75,0.511085086420742,8016.67900899982,1361.68542522435,"120",4,8,NA,3.22222222222222
"115","COI77",11,265,50.4229974788547,0.116211748489137,1.66666666666667,74,0.418004567070381,8036.50744738163,1384.57006271398,"162",0,4,5.01234567901235,4.2
"116","COINH",14,196,30.3491803153881,0.084093109214108,2,NA,0.507150226618633,8036.4317244465,1382.82730494971,"162",1,5,5.83928571428571,2.83333333333333
"117","COL72",20,2293,430.370117490304,2.90529854744626,17.5882352941176,72.9166666666667,0.440325391754939,8011.11541902763,1364.06222927616,"130",6,14,NA,22.7333333333333
"118","COL74",15,1062,142.334145172661,1.54519575727955,17.625,71.8,0.527782539764139,8016.66697449691,1364.36934650004,"130",4,10,11.6165803108808,31.3636363636364
"119","COL75",4,366,47.7187563439793,0.58703630987851,14,74,0.649169604467505,8025.8979217725,1363.09429648132,"130",2,2,NA,96.3333333333333
"120","COL78",8,991,226.049771774897,4.11366190054487,21.1666666666667,72,0.642816379081146,8033.93437086042,1362.78312981181,"130",1,3,18.9850746268657,77
"121","COL79",10,1350,293.624320774674,5.00761597016387,20.25,71.7142857142857,0.64350121970936,8031.50574531356,1362.95789966747,"130",2,5,20.4301886792453,55.5
"122","COL80",17,2145,555.130754184726,11.556057725326,21,72.4615384615385,0.632327523073427,8035.57527518765,1363.3180640397,"130",5,11,NA,31
"123","COLLE",14,1828,633.130065155491,6.2742511736086,14.3,73.8,0.666692083496559,8031.63840455439,1363.06427540894,"130",8,9,NA,29.8
"124","COT78",4,103,9.94642604626991,0.0738979328453551,22,75,0.517382017862496,8011.24090340075,1364.73249849721,"130",1,1,4.86666666666667,135.5
