"","id","year","degree","strength","eigen","mat","end","start","death","DeathYear","BirthYear","lastSeen","matSize","HRO2","LifetimeE","LifetimeN","centroid","sex","matriline"
"839","CGH94",2000,-0.0588839000297944,0.104570534178606,1.0528974253312,34,7,6,0,2010,1994,2010,-0.551142706856572,0.684350388615182,-0.687237554211838,-0.13352292929944,4698.3185534965,1,"143"
"840","CGH94",2001,0.633278837992442,0.0444772472552723,1.87739813755108,36,8,7,0,2010,1994,2010,-0.8229181358656,0.762871554523494,-0.993859032941346,0.0668867718859269,4698.1306019102,1,"143"
"841","CGH94",2002,0.368628379336881,0.0414898880518725,1.70956570735137,37,9,8,0,2010,1994,2010,-0.8229181358656,0.588964527697428,-0.728553758942572,-0.0733732304316637,4698.45502584996,1,"143"
"842","CGH94",2003,0.348270651747991,-0.0801308930767162,1.74607073878919,36,10,9,0,2010,1994,2010,0.80773443818857,1.30762893497823,-0.45023785786047,0.243627606208866,4701.06105576666,1,"143"
"843","CGH94",2004,-0.160672537974241,-0.157216605560471,1.09105479866888,39,11,10,0,2010,1994,2010,0.264183580170513,1.12414422096589,-0.861458870900937,0.0535709102822403,4698.56919186823,1,"143"
"844","CGH94",2005,0.0836201930924306,-0.101528038769762,1.01322899526494,36,12,11,0,2010,1994,2010,-1.36646899388366,0.872428172515507,-0.923717164415069,0.0280235074057625,4698.20767932128,1,"143"
"845","CGH94",2006,0.226124286214656,-0.0605205163471001,1.97222706109337,38,13,12,0,2010,1994,2010,0.264183580170513,1.04543780445766,-0.592314393562855,-0.0202440695356066,4699.23256988795,1,"143"
"846","CGH94",2007,0.0632624655035413,-0.0882347566005984,1.82265895145845,46,14,13,0,2010,1994,2010,0.264183580170513,1.02617040613418,-0.597556694662208,0.0952010187008737,4699.77617584247,1,"143"
"847","CGH94",2008,-0.303176631096466,-0.399886906621849,0.48743740917014,47,15,14,0,2010,1994,2010,-0.8229181358656,0.66620497180796,-0.888061013401339,0.0602988115161158,4698.5008514032,1,"143"
"848","CGH94",2009,-0.282818903507577,-0.463410075239945,0.0937245774828758,41,16,15,0,2010,1994,2010,-0.8229181358656,0.971684409957845,-0.818956159458966,0.244816141407702,4699.66441711223,1,"143"
"849","CGH94",2010,0.0632624655035413,-0.278381171335672,0.347501185750928,39,16.5,16,1,2010,1994,2010,-1.09469356487463,0.970326487949514,-0.916982876952298,0.301987141183993,4699.57064736493,1,"143"
"850","CGH95",1998,0.287197468981324,-0.18111277933411,0.84385457866851,32,4,3,0,2009,1995,2009,0.535959009179542,1.26821526556082,-0.401227784935908,0.0434110272122849,4700.27011082319,1,"143"
"851","CGH95",1999,0.38898610692577,-0.0524930995885753,-0.268356033153702,33,5,4,0,2009,1995,2009,-0.279367277847543,0.875824452107704,-0.640248960534768,0.141166604775618,4699.83817450746,1,"143"
"852","CGH95",2000,-0.140314810385352,0.0913614651460534,1.00295704563758,34,6,5,0,2009,1995,2009,-0.551142706856572,0.761029701085003,-0.668472731688514,0.0399274313847232,4699.23662468322,1,"143"
"853","CGH95",2001,0.511132472459106,-0.0213577180792772,1.79136680151735,36,7,6,0,2009,1995,2009,-0.8229181358656,1.12960351965098,-0.568237834480929,0.143654546427389,4700.12421770564,1,"143"
"854","CGH95",2002,0.246482013803545,-0.0508031110882429,1.39131057140425,37,8,7,0,2009,1995,2009,-0.8229181358656,1.01123664941364,-0.826303051432195,-0.0312691076498006,4698.28876232584,1,"143"
"855","CGH95",2003,0.246482013803545,-0.143302624514558,1.544193385541,36,9,8,0,2009,1995,2009,0.80773443818857,1.28433598207292,-0.676456543007086,-0.0640381524324893,4698.69874969192,1,"143"
"856","CGH95",2004,-0.343892086274245,-0.0881028529960893,1.37413071042454,39,10,9,0,2009,1995,2009,0.264183580170513,0.745642638648425,-0.778430985503325,-0.290751643807234,4697.20418206847,1,"143"
"857","CGH95",2005,0.10397792068132,-0.111786135549615,1.05521664367853,36,11,10,0,2009,1995,2009,-1.36646899388366,0.84842003683069,-0.783981848935636,-0.0860943317734963,4698.18210396694,1,"143"
"858","CGH95",2006,0.38898610692577,-0.073057599248188,1.87738332247133,38,12,11,0,2009,1995,2009,0.264183580170513,0.832100648621589,-0.850039287186395,-0.0863581974942908,4697.92956277954,1,"143"
"859","CGH95",2007,0.287197468981324,-0.0914636540366502,1.7058260892778,46,13,12,0,2009,1995,2009,0.264183580170513,0.815702689482191,-0.812308813227315,-0.0320879393604898,4698.33799305828,1,"143"
"860","CGH95",2008,0.165051103447988,-0.24114321197982,0.872238657227759,47,14,13,0,2009,1995,2009,-0.8229181358656,0.74270109270336,-0.808204359080265,-0.0821779592223067,4698.10909008478,1,"143"
"861","CGH95",2009,-1.44320937607427,-0.711176042547512,-0.7341371807428,41,14.5,14,1,2009,1995,2009,-0.8229181358656,0.638945239240867,-0.780164359210631,0.33279380460519,4700.24142694272,1,"143"
"862","CHD05",2008,-1.32106301054093,-0.460943386308191,0.744414685296242,10,4,3,0,2017,2005,2017,0.535959009179542,0.128390486773984,-1.28478267518048,0.272559304600242,4698.02804843324,1,"142"
"863","CHD05",2009,-0.954623913940923,-0.307262977739371,2.13600599426164,9,5,4,0,2017,2005,2017,0.535959009179542,-0.041458388219227,-1.48311525853159,0.453788177591613,4698.15834842476,1,"142"
"864","CHD05",2010,-1.01569709670759,-0.273868154151482,2.18890205048233,7,6,5,0,2017,2005,2017,0.535959009179542,-0.296050710276793,-1.53956929548275,0.608197103382287,4698.69736972432,1,"142"
"865","CHD05",2011,-1.05641255188537,-0.269311754688826,2.06266604396076,7,7,6,0,2017,2005,2017,NA,0.114075834243335,-1.49901064492865,0.389613204832535,4697.78461923506,1,"142"
"866","CHD05",2012,-0.343892086274245,-0.248674802777286,1.54966423699505,5,8,7,0,2017,2005,2017,0.80773443818857,0.744679973794189,-1.07883441893653,0.529791016862968,4700.06706095037,1,"142"
"867","CHD05",2013,-0.852835275996477,-0.234659778207956,1.93638644002125,4,9,8,0,2017,2005,2017,0.80773443818857,-0.279653474958805,-1.49307761172333,0.580820173046223,4698.74056290116,1,"142"
"868","CHD05",2014,-1.15820118982982,-0.262564651162307,2.12093642993754,4,10,9,0,2017,2005,2017,NA,0.371725081741869,-1.41012714832069,0.710162985672455,4699.68745668048,1,"142"
"869","CHD05",2015,-0.18103026556313,-0.143820093049571,1.44927052249905,3,11,10,0,2017,2005,2017,0.535959009179542,-0.217648973581631,-1.47098258377075,0.700657472922423,4699.40958848787,1,"142"
"870","CHD05",2016,0.10397792068132,-0.0184469190265315,1.07192010807947,4,12,11,0,2017,2005,2017,NA,-0.147496008288089,-1.53096733727545,0.561574575814407,4698.50249982453,1,"142"
"871","CHD10",2013,-1.34142073812982,-0.497576452326244,0.39735676354039,4,4,3,0,NA,2010,2018,0.80773443818857,0.0930953780300488,-1.58552964142338,0.413732045208082,4697.5732755863,1,"142"
"872","CHD10",2014,-1.40249392089649,-0.427084658359062,1.26951096112327,4,5,4,0,NA,2010,2018,NA,0.929255613998644,-1.19384638377373,0.388321636481351,4698.93902361875,1,"142"
"873","CHD10",2015,-0.995339369118702,-0.352238550208669,0.638530018120029,3,6,5,0,NA,2010,2018,0.535959009179542,-0.422613872324885,-1.5633160498834,0.695347166284057,4699.03247076516,1,"142"
"874","CHD10",2016,-0.323534358685355,-0.121455672337459,0.785605431686776,4,7,6,0,NA,2010,2018,NA,0.0910042980054906,-1.52194793886081,0.429687051925166,4697.89299649949,1,"142"
"875","CHD10",2017,-1.17855891741871,-0.194637291274063,1.94999122591211,1,8,7,0,NA,2010,2018,0.535959009179542,-0.115448578929774,-1.50898789944153,0.46717503628781,4698.12528836833,1,"142"
"876","CHD10",2018,-0.812119820818698,-0.222217441813176,1.61591014457166,0,9,8,0,NA,2010,2018,0.80773443818857,-0.505541916736887,-1.38350888416372,0.685863408747844,4699.67008230907,1,"142"
"877","CHE73",1976,1.1015065725369,0.145882230248459,0.189972026305035,10,4,3,0,1982,1973,1987,NA,1.67368680550157,0.220525922677007,0.282271260683888,4703.80098201813,1,"147"
"878","CHE73",1977,1.42723021395912,0.0993695864334017,-0.0346583456567786,13,5,4,0,1982,1973,1987,NA,1.25049254544483,-0.023994608929056,0.255489611205044,4702.74019997335,1,"147"
"879","CHE73",1978,1.97688885885913,0.0705251429708157,-0.0878952468372506,15,6,5,0,1982,1973,1987,NA,1.36820803810133,0.200824802722171,-0.0315489281605577,4702.19413408707,1,"147"
"880","CHE73",1979,2.0379620416258,0.487757307682514,0.119758411137955,11,7,6,0,1982,1973,1987,0.264183580170513,1.56624249518274,0.026068362244092,0.510903923610079,4704.17742253168,1,"147"
"881","CHE73",1980,2.0379620416258,0.734995724659504,0.583248036962456,12,8,7,0,1982,1973,1987,0.80773443818857,0.749609916988748,-0.461379372306454,0.0869625479192702,4700.25391772846,1,"147"
"882","CHE73",1981,2.0379620416258,0.748419441266253,0.573199267554677,12,9,8,0,1982,1973,1987,0.264183580170513,1.0734498643218,-0.308941800651191,0.0914194991750409,4700.85547909158,1,"147"
"883","CHE73",1982,-1.09712800706315,-0.716608746708107,-1.13548187475889,9,9.5,9,1,1982,1973,1987,0.535959009179542,-0.182880108269097,1.5199692034723,-0.269314039561967,4706.0509222302,1,"147"
"884","CHE80",1983,0.775782931114667,0.171200390281877,-0.141585143823156,9,4,3,0,1993,1980,1993,0.80773443818857,-0.0176152607596607,-0.146013616399554,0.80521908251615,4704.95959899358,1,"147"
"885","CHE80",1984,0.816498386292445,0.122692467827861,0.0174513791502406,10,5,4,0,1993,1980,1993,0.80773443818857,0.307334787063011,-0.0607887640486587,0.706060558367663,4704.7997139867,1,"147"
"886","CHE80",1985,0.938644751825781,0.406930637910573,0.547623697860077,11,6,5,0,1993,1980,1993,0.80773443818857,0.548432604475154,-0.229531489035572,0.62988783160485,4703.78605442494,1,"147"
"887","CHE80",1986,1.71223840020357,0.229390959191837,-0.0953114714815156,8,7,6,0,1993,1980,1993,-0.00759184883851511,0.138459132138418,0.478372558678373,0.712715922912808,4706.88293212211,1,"147"
"888","CHE80",1987,1.24401066565912,0.538165760726555,0.0867297589023218,9,8,7,0,1993,1980,1993,0.80773443818857,0.233647014718777,0.237264318097138,0.743604557823788,4706.11664647801,1,"147"
"889","CHE80",1988,1.26436839324801,0.61145041863395,0.106165718543587,11,9,8,0,1993,1980,1993,NA,0.14302235696247,-0.176665621419799,0.739430085974747,4704.52186332826,1,"147"
"890","CHE80",1989,1.56973430708135,0.535498739175796,-0.18807474473549,12,10,9,0,1993,1980,1993,0.535959009179542,0.0165937807369286,0.459527623186963,0.7517970152115,4707.0020287649,1,"147"
"891","CHE80",1990,1.52901885190357,0.561446372513517,-0.0520459465205289,15,11,10,0,1993,1980,1993,NA,0.242043443148373,0.420617125068854,0.773255960905377,4706.95878239856,1,"147"
"892","CHE80",1991,1.61044976225913,0.70947751093955,0.205580528243408,17,12,11,0,1993,1980,1993,0.535959009179542,0.231293437925002,0.347333810411642,0.663264643502814,4706.14312250238,1,"147"
"893","CHE80",1992,0.144693375859098,0.279885363138037,-0.21055568309609,16,13,12,0,1993,1980,1993,0.264183580170513,0.444809570480096,0.227052019903626,0.486724988517169,4704.82384550912,1,"147"
"894","CHE80",1993,-1.23963210018537,-0.657790781831866,-1.04413452629316,12,13.5,13,1,1993,1980,1993,-1.09469356487463,0.652643696786877,0.299816276529058,0.522962520639814,4705.27750194767,1,"147"
"895","CHF01",2004,-1.21927437259648,-0.712909943329688,-1.1513000018907,15,4,3,0,NA,2001,2008,0.264183580170513,-0.210396313644249,0.99275592100325,0.655361069066198,4708.55943995407,1,"151"
"896","CHF01",2005,-1.05641255188537,-0.626820227747881,-1.09772851025022,11,5,4,0,NA,2001,2008,-0.00759184883851511,-0.265186755967557,1.24780842870087,0.536998766662573,4708.9517605776,1,"151"
"897","CHF01",2006,-0.689973455285363,-0.508029377906393,-0.82371076936086,11,6,5,0,NA,2001,2008,0.535959009179542,0.149092356537223,1.13808612232117,0.683130718914354,4709.24776900655,1,"151"
"898","CHF01",2007,-0.893550731174255,-0.634401428424999,-1.06888197426257,11,7,6,0,NA,2001,2008,0.535959009179542,0.256164979869055,1.02268752656227,0.329791073030794,4707.08401614665,1,"151"
"899","CHF01",2008,-1.23963210018537,-0.752652730277403,-0.94206070180971,10,8,7,0,NA,2001,2008,0.535959009179542,-0.200942685013,1.40172608249625,-0.0602547164719314,4706.62170130521,1,"151"
"900","CHK07",2010,-0.689973455285363,-0.566184654162151,-0.418131904481951,57,4,3,0,2017,2007,2016,-1.09469356487463,1.15791194152907,-0.522411213848388,0.162443843145793,4700.39024177097,1,"147"
"901","CHK07",2011,-0.791762093229809,-0.546869341065102,-0.340358283344465,55,5,4,0,2017,2007,2016,-0.279367277847543,0.728042631934853,-0.698688173321194,-0.159174305731303,4698.14978320731,1,"147"
"902","CHK07",2012,-0.404965269040912,-0.504283292897665,-0.0420681661357832,46,6,5,0,2017,2007,2016,-1.63824442289269,0.846229934865142,-1.30340721660499,0.181331768803092,4697.51188163213,1,"147"
"903","CHK07",2013,-0.689973455285363,-0.538262418062528,0.179226586756248,47,7,6,0,2017,2007,2016,-1.09469356487463,0.400829447151618,-1.30246038491661,0.261924361185619,4697.90889579567,1,"147"
"904","CHK07",2014,-0.567827089752027,-0.483400928677868,0.189966196950822,33,8,7,0,2017,2007,2016,-3.54067242595588,0.728518980842056,-1.26896345841296,0.328019023930447,4698.35894438742,1,"147"
"905","CHK07",2015,-0.0588839000297944,-0.271407443036508,0.877007905518855,31,9,8,0,2017,2007,2016,-1.09469356487463,0.568265943201796,-0.941738305496832,0.03661084084171,4698.18105399114,1,"147"
"906","CHK07",2016,-0.242103448329798,-0.206545957678172,0.880848927555806,26,10,9,0,2017,2007,2016,-0.8229181358656,0.918568876842333,-0.760804125821338,0.0947285250854456,4699.15294871453,1,"147"
"907","CHM13",2016,-1.13784346224093,-0.355872433364919,-0.772712607056449,26,4,3,0,NA,2013,2018,-0.8229181358656,-0.505303420030769,1.11032418543574,0.706499375578745,4709.25624906699,1,"147"
"908","CHM13",2017,-0.77140436564092,-0.333227954419527,-0.91626239522221,19,5,4,0,NA,2013,2018,-2.45357070991977,-0.70088351786597,1.22280163354177,0.767040365912362,4709.97959419033,1,"147"
"909","CHM13",2018,-0.445680724218691,-0.252062622927668,1.92849563421582,0,6,5,0,NA,2013,2018,-4.627774141992,0.221449944168048,0.960402514483785,0.790345953139109,4709.09531085383,1,"147"
"910","CHN03",2006,-0.0181684448520159,-0.397171714822005,-0.0815738297440592,21,4,3,0,2018,2003,2018,-0.00759184883851511,1.24061077686768,-0.460462998075651,-0.223835876332183,4698.74024032643,1,"138"
"911","CHN03",2007,-0.384607541452023,-0.36486053317706,-0.22716934500116,21,5,4,0,2018,2003,2018,0.264183580170513,-0.0234570712467421,-0.800182351384637,-1.19682939979295,4692.69842988634,1,"138"
"912","CHN03",2008,-0.588184817340916,-0.45283248025248,-0.518646400089127,25,6,5,0,2018,2003,2018,0.264183580170513,0.319354733076366,-0.725092339503657,-1.06195449086254,4693.64243093752,1,"138"
"913","CHN03",2009,-1.01569709670759,-0.541795485318593,-0.766447348253277,20,7,6,0,2018,2003,2018,-0.551142706856572,-0.55162920486205,-0.533006799201051,-1.42637371919724,4692.59412603144,1,"138"
"914","CHN03",2010,-0.812119820818698,-0.420080729844398,-0.671576587959029,17,8,7,0,2018,2003,2018,-0.00759184883851511,-0.430579628436216,-0.604019503627716,-1.49081993773638,4692.00943098202,1,"138"
"915","CHN03",2011,-0.974981641529813,-0.571094204286698,-0.766364407249959,15,9,8,0,2018,2003,2018,-0.00759184883851511,-0.581730226419262,-0.824556219181948,-1.66106734713107,4690.33954443075,1,"138"
"916","CHN03",2012,-1.03605482429648,-0.576434126112233,-0.994527395523281,17,10,9,0,2018,2003,2018,0.80773443818857,-0.846857956358524,-0.675929960608506,-1.90080887194805,4689.73455409842,1,"138"
"917","CHN03",2013,-0.75104663805203,-0.603174622327614,-0.698273337330466,15,11,10,0,2018,2003,2018,0.535959009179542,-0.381547436966599,-0.672261093549286,-1.49101553842692,4691.74891548855,1,"138"
"918","CHN03",2014,-1.03605482429648,-0.524975884270679,-0.789289285388167,15,12,11,0,2018,2003,2018,0.80773443818857,-0.638403013605688,-0.477912377072034,-1.99769282049709,4690.01478583786,1,"138"
"919","CHN03",2015,-1.44320937607427,-0.639867101973846,-1.03753899482635,12,13,12,0,2018,2003,2018,0.535959009179542,-1.74843438786299,-0.547359585396126,-2.53412198991913,4687.1320598966,1,"138"
"920","CHN03",2016,-1.60607119678538,-0.701146295762053,-1.15483237320592,13,14,13,0,2018,2003,2018,0.80773443818857,-3.58516712185976,-0.419412267569282,-3.11805533611194,4684.76824327688,1,"138"
"921","CHN03",2017,-1.48392483125204,-0.661543111943354,-1.08571691820375,3,15,14,0,2018,2003,2018,NA,-3.43784493867336,-0.695706246119201,-3.175491053674,4683.43697129586,1,"138"
"922","CHN03",2018,-1.85036392785205,-0.809386265115387,-1.17378134030745,0,15.5,15,1,2018,2003,2018,0.535959009179542,-3.6806357913818,-0.648197004269518,-3.55512403389259,4681.76449647965,1,"138"
"923","CHN06",2009,-1.19891664500759,-0.571204051682874,-0.795928409794245,20,4,3,0,NA,2006,2018,-0.551142706856572,0.236028137392789,-0.25622536461848,-1.251265452069,4694.50167077088,1,"138"
"924","CHN06",2010,-0.812119820818698,-0.401385094237683,-0.650756180176465,17,5,4,0,NA,2006,2018,-0.00759184883851511,-0.134930412892962,-0.779315662839122,-1.36236603684686,4691.96973019933,1,"138"
"925","CHN06",2011,-1.21927437259648,-0.590367083259243,-0.850326929879865,15,6,5,0,NA,2006,2018,-0.00759184883851511,-0.822839742043508,-0.395316729743053,-2.02748176848439,4690.18352817355,1,"138"
"926","CHN06",2012,-0.832477548407588,-0.568215054622987,-0.993619970718349,17,7,6,0,NA,2006,2018,0.80773443818857,-0.463235175294394,-0.664533770551287,-1.90371238880781,4689.76372661771,1,"138"
"927","CHN06",2013,-1.58571346919649,-0.652283625841351,-1.04094146376717,15,8,7,0,NA,2006,2018,0.535959009179542,-3.01681539843277,-0.46578724202892,-2.87777538642301,4685.76478035564,1,"138"
"928","CHN06",2014,-1.40249392089649,-0.626391850336138,-1.01045169785225,15,9,8,0,NA,2006,2018,0.80773443818857,-2.86340689282224,-0.406522434607895,-2.82732059788015,4686.23649244549,1,"138"
"929","CHN06",2015,-1.48392483125204,-0.660292433600853,-1.09119920912293,12,10,9,0,NA,2006,2018,0.535959009179542,-2.57254797157,-0.369446976559088,-2.76724547108938,4686.67076780825,1,"138"
"930","CHN06",2016,-1.48392483125204,-0.668552781265767,-1.13727358757685,13,11,10,0,NA,2006,2018,0.80773443818857,-3.48584889070614,-0.436540650147603,-3.3219400782648,4683.70783091037,1,"138"
"931","CHN06",2017,-1.58571346919649,-0.740317491528721,-1.14329493158749,3,12,11,0,NA,2006,2018,NA,-3.91500687767122,-0.519727325975778,-3.52245241019216,4682.41262458985,1,"138"
"932","CHN06",2018,-1.19891664500759,-0.692290036363352,-1.05385532060892,0,13,12,0,NA,2006,2018,0.535959009179542,-2.42901921046723,-0.594970597127405,-3.25850582531676,4683.41488821073,1,"138"
"933","CHO73",1976,-0.445680724218691,-0.361018286648974,-0.760023590284699,4,4,3,0,1988,1973,1987,NA,0.0489469660080186,1.56910919253235,0.473513201972102,4709.86394097531,1,"158"
"934","CHO73",1977,-0.0181684448520159,-0.212576593548779,-0.941030592684054,5,5,4,0,1988,1973,1987,NA,0.157788735941306,1.42743100949629,0.399807430302915,4708.96526534274,1,"158"
"935","CHO73",1978,-0.099599355207573,-0.0961534045197278,-0.833375920863157,7,6,5,0,1988,1973,1987,NA,-0.304590973166115,1.61649973524323,0.47730367511064,4710.06269672956,1,"158"
"936","CHO73",1979,0.144693375859098,-0.0911654074347984,-0.912382308428968,8,7,6,0,1988,1973,1987,NA,0.153366004009148,1.41437176686966,0.350161611937832,4708.67324766769,1,"158"
"937","CHO73",1980,0.409343834514659,-0.193309362194012,-0.975845702758703,7,8,7,0,1988,1973,1987,0.80773443818857,-0.693585192065896,1.6610480782797,0.478474113491777,4710.23785231705,1,"158"
"938","CHO73",1981,-0.48639617939647,-0.311481083751573,-1.03653722373634,5,9,8,0,1988,1973,1987,0.80773443818857,-0.799885183050869,1.66514638932869,0.40353375011062,4709.88761899613,1,"158"
"939","CHO73",1982,-0.364249813863134,-0.32751233842535,-1.0550790965734,4,10,9,0,1988,1973,1987,NA,-0.126178282000979,1.44085105789778,0.412401346951884,4709.07778645971,1,"158"
"940","CHO73",1983,-0.791762093229809,-0.336724648624925,-1.09485027092802,4,11,10,0,1988,1973,1987,0.80773443818857,-1.19561452367837,1.55848484414192,0.268678215622272,4708.82362844503,1,"158"
"941","CHO73",1984,-0.445680724218691,-0.209526470798108,-0.910977461976298,5,12,11,0,1988,1973,1987,NA,-0.616425127825114,1.87376190271712,0.782879193273715,4712.53287489802,1,"158"
"942","CHO73",1985,-0.608542544929805,-0.0900706449808947,-0.846375541745057,6,13,12,0,1988,1973,1987,NA,-1.02903172095188,1.93652078003716,0.574920836028843,4711.75643279403,1,"158"
"943","CHO73",1986,0.0225470103257627,-0.105013560298859,-0.959827573841884,5,14,13,0,1988,1973,1987,0.80773443818857,-1.47123587759296,2.194907415417,0.523463131576793,4712.4880298324,1,"158"
"944","CHO73",1987,-0.404965269040912,-0.184749323922313,-0.994046112527501,6,15,14,0,1988,1973,1987,NA,-0.99121689954825,1.99375786824965,0.598616167839659,4712.08980602126,1,"158"
"945","CHO75",1978,0.165051103447988,-0.0865305537871346,-0.747945121888816,7,4,3,0,1986,1975,1986,NA,-0.408395821381721,1.1237332683896,0.83455869559193,4709.93237298182,1,"158"
"946","CHO75",1979,0.327912924159102,-0.0187413303242973,-0.861466530071292,8,5,4,0,1986,1975,1986,NA,0.353413506366296,1.26033167563209,0.672488184819603,4709.66078519907,1,"158"
"947","CHO75",1980,0.836856113881335,0.113182631914429,-0.874954074672654,7,6,5,0,1986,1975,1986,0.80773443818857,0.0127546335874939,1.23053847738747,0.67544038812755,4709.56187630274,1,"158"
"948","CHO75",1981,-0.18103026556313,-0.283889286835848,-0.99578498118952,5,7,6,0,1986,1975,1986,0.80773443818857,-0.249000882045515,1.53226774105749,0.456555515505849,4709.64103350638,1,"158"
"949","CHO75",1982,-0.221745720740909,0.111959604627444,-0.909435280582299,4,8,7,0,1986,1975,1986,NA,0.0324817723449126,1.22851821967794,0.687746495324681,4709.6142644177,1,"158"
"950","CHO75",1983,0.816498386292445,0.0748227952130874,-0.810419645961177,4,9,8,0,1986,1975,1986,0.80773443818857,-0.369003803767958,1.06141206786027,0.583057818172557,4708.46762900651,1,"158"
"951","CHO75",1984,-0.0181684448520159,-0.0587832960105423,-0.750712285238995,5,10,9,0,1986,1975,1986,NA,-0.206382797674598,1.33625903887587,0.514177006360778,4709.17678292397,1,"158"
"952","CHO75",1985,-0.343892086274245,0.0264250062907334,-0.582931425307778,6,11,10,0,1986,1975,1986,NA,-0.0850557918818061,1.06076901179615,0.735486453559762,4709.20926367431,1,"158"
"953","CHO75",1986,-0.364249813863134,-0.316222569494466,-0.986645053687712,5,11.5,11,1,1986,1975,1986,0.80773443818857,-0.206858343462016,1.10698396124026,0.389337349006816,4707.6953175246,1,"158"
"954","CHOCH",1974,1.54937657949246,3.89752217306181,1.33114382833224,3,11,10,0,1980,1964,1977,0.80773443818857,0.48135942603356,1.27047544216642,0.505100395958885,4708.88226388428,1,"158"
"955","CHOCH",1975,2.0379620416258,6.87429952811481,1.79464290292792,3,12,11,0,1980,1964,1977,NA,0.0988357795134049,1.28016664403333,0.533137491988953,4709.05598802559,1,"158"
"956","CHOCH",1976,-0.201387993152019,-0.0158604411399475,-0.454878587229082,4,13,12,0,1980,1964,1977,NA,0.184929049227672,1.18275707120698,0.720212352077133,4709.59869147274,1,"158"
"957","CHOCH",1977,-0.506753906985359,-0.483413439066087,-1.02465354899747,5,14,13,0,1980,1964,1977,NA,0.38007604164407,1.2002109236318,0.410989003653029,4708.15560401989,1,"158"
"958","CHP94",1998,-1.28034755536315,-0.625144685657337,-1.13794161644517,2,5,4,0,2004,1994,2004,0.80773443818857,-1.42762863839157,2.13526363506309,0.298998772120944,4711.16544836808,1,"156"
"959","CHP94",1999,-0.445680724218691,-0.47449569816427,-1.05564398349692,2,6,5,0,2004,1994,2004,NA,-0.767698652911315,1.98427144227188,0.353964944486046,4710.85945863306,1,"156"
"960","CHP94",2000,-1.13784346224093,-0.545486346950963,-1.16407797914529,3,7,6,0,2004,1994,2004,NA,-1.75091164332267,2.1131647492033,0.33495430948274,4711.25691103016,1,"156"
"961","CHP94",2001,-0.913908458763145,-0.438556668769399,-0.948805646627164,2,8,7,0,2004,1994,2004,NA,-0.156582074393211,1.19445726805095,0.837340746944695,4710.2149562203,1,"156"
"962","CHP94",2002,-0.893550731174255,-0.490101677047431,-1.03308179583618,2,9,8,0,2004,1994,2004,NA,-1.1249411447288,1.76712723209208,0.41916338713321,4710.35180487418,1,"156"
"963","CHP94",2003,-0.832477548407588,-0.492651216074953,-0.781993210782751,2,10,9,0,2004,1994,2004,NA,-0.182673555986912,1.56249051407229,0.26225593369412,4708.8075138556,1,"156"
"964","CHP94",2004,-0.873193003585366,-0.63997998455653,-1.09263144915564,2,10.5,10,1,2004,1994,2004,0.535959009179542,-0.599003630863752,1.66248768920417,-1.67830823243179,4699.71499233853,1,"156"
"965","CIN76",1979,1.73259612779246,0.421870860149741,0.295799983604637,5,4,3,0,1988,1976,1988,0.80773443818857,1.21712895880775,-0.336528326505573,-6.11710117792146e-05,4700.30398921029,1,"139"
"966","CIN76",1980,2.30261250028136,1.19066339262611,1.18702576611485,5,5,4,0,1988,1976,1988,NA,0.935672986991093,-0.605516553869833,-0.129253276219871,4698.65022616602,1,"139"
"967","CIN76",1981,2.05831976921469,1.31246710469073,1.61413427245368,6,6,5,0,1988,1976,1988,NA,0.959398410337805,-0.472230708487463,0.0746147917258148,4700.15236848331,1,"139"
"968","CIN76",1982,1.54937657949246,1.18362434419893,1.72377184384544,4,7,6,0,1988,1976,1988,0.80773443818857,0.427698669184553,-0.805746844852468,0.252523674226795,4699.75228380299,1,"139"
"969","CIN76",1983,1.16257975530356,1.19384267171252,2.00884870441827,4,8,7,0,1988,1976,1988,0.535959009179542,0.25354939018597,-0.758502617144341,0.240746561822429,4699.87448985245,1,"139"
"970","CIN76",1984,1.24401066565912,0.687524121493466,1.540660400578,4,9,8,0,1988,1976,1988,NA,0.106758767679338,-0.636313834577945,0.37736591164313,4701.00614917794,1,"139"
"971","CIN76",1985,0.938644751825781,0.503365760192001,1.23184003250174,6,10,9,0,1988,1976,1988,NA,0.194825891520977,-0.70129546735244,0.512210286953676,4701.41723091755,1,"139"
"972","CIN76",1986,1.89545794850358,0.824273135444421,1.50086381586421,5,11,10,0,1988,1976,1988,NA,0.163399308580383,-0.648448142886879,0.292346785210706,4700.54497469589,1,"139"
"973","CIN76",1987,1.38651475878135,0.985732748428458,1.43690071373753,5,12,11,0,1988,1976,1988,NA,0.134901563373449,-0.773052534012068,0.108247329728495,4699.17235327645,1,"139"
"974","CIN76",1988,0.490774744870216,-0.161415662216805,-0.389632362590991,4,12.5,12,1,1988,1976,1988,-0.00759184883851511,-0.518700389234323,-0.563948353101223,-0.152292032559099,4698.69586940409,1,"139"
"975","CIN78",1981,1.34579930360357,0.945277716369571,1.01091060148376,6,4,3,0,1988,1978,1987,NA,0.454159607315342,-0.834111775508209,0.169220205495777,4699.23775023466,1,"139"
"976","CIN78",1982,1.65116521743691,1.29895580614097,1.86663286677205,4,5,4,0,1988,1978,1987,0.80773443818857,0.790595927757559,-0.646850498902859,-0.0332467550761047,4698.96166616438,1,"139"
